k,period_N0_over_k,divisor_count_tau,prime_factorization,factor_pairs,eta_like_weight_lambda_0_015,resonance_score,scale_label
7488,2.543135683761,42,2*2*2*2*2*2*3*3*13,1x7488; 2x3744; 3x2496; 4x1872; 6x1248; 8x936; 9x832; 12x624; 13x576; 16x468; 18x416; 24x312; 26x288; 32x234; 36x208; 39x192; 48x156; 52x144; 64x117; 72x104; 78x96,4.042510389084e-01,526.158826490352,annual/subannual harmonic scale
3080,6.182792207792,32,2*2*2*5*7*11,1x3080; 2x1540; 4x770; 5x616; 7x440; 8x385; 10x308; 11x280; 14x220; 20x154; 22x140; 28x110; 35x88; 40x77; 44x70; 55x56,1.043915208726e+00,525.401289152664,annual/subannual harmonic scale
13500,1.410592592593,48,2*2*3*3*3*5*5*5,1x13500; 2x6750; 3x4500; 4x3375; 5x2700; 6x2250; 9x1500; 10x1350; 12x1125; 15x900; 18x750; 20x675; 25x540; 27x500; 30x450; 36x375; 45x300; 50x270; 54x250; 60x225; 75x180; 90x150; 100x135; 108x125,1.506693492801e-01,525.286212009136,annual/subannual harmonic scale
13020,1.462596006144,48,2*2*3*5*7*31,1x13020; 2x6510; 3x4340; 4x3255; 5x2604; 6x2170; 7x1860; 10x1302; 12x1085; 14x930; 15x868; 20x651; 21x620; 28x465; 30x434; 31x420; 35x372; 42x310; 60x217; 62x210; 70x186; 84x155; 93x140; 105x124,1.545504725091e-01,525.051799308245,annual/subannual harmonic scale
13728,1.387164918415,48,2*2*2*2*2*3*11*13,1x13728; 2x6864; 3x4576; 4x3432; 6x2288; 8x1716; 11x1248; 12x1144; 13x1056; 16x858; 22x624; 24x572; 26x528; 32x429; 33x416; 39x352; 44x312; 48x286; 52x264; 66x208; 78x176; 88x156; 96x143; 104x132,1.467034146196e-01,524.397507246362,annual/subannual harmonic scale
2970,6.411784511785,32,2*3*3*3*5*11,1x2970; 2x1485; 3x990; 5x594; 6x495; 9x330; 10x297; 11x270; 15x198; 18x165; 22x135; 27x110; 30x99; 33x90; 45x66; 54x55,1.046427163185e+00,523.666230570687,annual/subannual harmonic scale
2268,8.396384479718,30,2*2*3*3*3*3*7,1x2268; 2x1134; 3x756; 4x567; 6x378; 7x324; 9x252; 12x189; 14x162; 18x126; 21x108; 27x84; 28x81; 36x63; 42x54,1.258001302545e+00,523.433682345727,short cultural cycle scale
13608,1.399397413286,48,2*2*2*3*3*3*3*3*7,1x13608; 2x6804; 3x4536; 4x3402; 6x2268; 7x1944; 8x1701; 9x1512; 12x1134; 14x972; 18x756; 21x648; 24x567; 27x504; 28x486; 36x378; 42x324; 54x252; 56x243; 63x216; 72x189; 81x168; 84x162; 108x126,1.424619749678e-01,521.976432950500,annual/subannual harmonic scale
14976,1.271567841880,48,2*2*2*2*2*2*2*3*3*13,1x14976; 2x7488; 3x4992; 4x3744; 6x2496; 8x1872; 9x1664; 12x1248; 13x1152; 16x936; 18x832; 24x624; 26x576; 32x468; 36x416; 39x384; 48x312; 52x288; 64x234; 72x208; 78x192; 96x156; 104x144; 117x128,1.305129168442e-01,521.714760845603,annual/subannual harmonic scale
2856,6.667717086835,32,2*2*2*3*7*17,1x2856; 2x1428; 3x952; 4x714; 6x476; 7x408; 8x357; 12x238; 14x204; 17x168; 21x136; 24x119; 28x102; 34x84; 42x68; 51x56,1.048297412418e+00,521.580249191384,annual/subannual harmonic scale
13920,1.368031609195,48,2*2*2*2*2*3*5*29,1x13920; 2x6960; 3x4640; 4x3480; 5x2784; 6x2320; 8x1740; 10x1392; 12x1160; 15x928; 16x870; 20x696; 24x580; 29x480; 30x464; 32x435; 40x348; 48x290; 58x240; 60x232; 80x174; 87x160; 96x145; 116x120,1.380374100730e-01,521.193116446155,annual/subannual harmonic scale
14490,1.314216701173,48,2*3*3*5*7*23,1x14490; 2x7245; 3x4830; 5x2898; 6x2415; 7x2070; 9x1610; 10x1449; 14x1035; 15x966; 18x805; 21x690; 23x630; 30x483; 35x414; 42x345; 45x322; 46x315; 63x230; 69x210; 70x207; 90x161; 105x138; 115x126,1.327086608294e-01,520.934509829468,annual/subannual harmonic scale
14364,1.325744917850,48,2*2*3*3*3*7*19,1x14364; 2x7182; 3x4788; 4x3591; 6x2394; 7x2052; 9x1596; 12x1197; 14x1026; 18x798; 19x756; 21x684; 27x532; 28x513; 36x399; 38x378; 42x342; 54x266; 57x252; 63x228; 76x189; 84x171; 108x133; 114x126,1.326229669797e-01,520.420317608814,annual/subannual harmonic scale
4284,4.445144724556,36,2*2*3*3*7*17,1x4284; 2x2142; 3x1428; 4x1071; 6x714; 7x612; 9x476; 12x357; 14x306; 17x252; 18x238; 21x204; 28x153; 34x126; 36x119; 42x102; 51x84; 63x68,7.285605019886e-01,520.406526404057,annual/subannual harmonic scale
15048,1.265483785221,48,2*2*2*3*3*11*19,1x15048; 2x7524; 3x5016; 4x3762; 6x2508; 8x1881; 9x1672; 11x1368; 12x1254; 18x836; 19x792; 22x684; 24x627; 33x456; 36x418; 38x396; 44x342; 57x264; 66x228; 72x209; 76x198; 88x171; 99x152; 114x132,1.265219412801e-01,520.132311864428,annual/subannual harmonic scale
14850,1.282356902357,48,2*3*3*3*5*5*11,1x14850; 2x7425; 3x4950; 5x2970; 6x2475; 9x1650; 10x1485; 11x1350; 15x990; 18x825; 22x675; 25x594; 27x550; 30x495; 33x450; 45x330; 50x297; 54x275; 55x270; 66x225; 75x198; 90x165; 99x150; 110x135,1.257258176533e-01,519.049073655216,annual/subannual harmonic scale
