k,period_N0_over_k,divisor_count_tau,prime_factorization,factor_pairs,eta_like_weight_lambda_0_015,resonance_score,scale_label
18046,1.055247700321,8,2*7*1289,1x18046; 2x9023; 7x2578; 14x1289,3.248735492494e-09,78.405878214410,annual/subannual harmonic scale
18047,1.055189228127,2,18047,1x18047,2.677921605452e-118,19.601580308596,annual/subannual harmonic scale
18048,1.055130762411,32,2*2*2*2*2*2*2*3*47,1x18048; 2x9024; 3x6016; 4x4512; 6x3008; 8x2256; 12x1504; 16x1128; 24x752; 32x564; 47x384; 48x376; 64x282; 94x192; 96x188; 128x141,5.451115573850e-02,330.723231337126,annual/subannual harmonic scale
18049,1.055072303175,2,18049,1x18049,2.598777061204e-118,19.601801927522,annual/subannual harmonic scale
18050,1.055013850416,18,2*5*5*19*19,1x18050; 2x9025; 5x3610; 10x1805; 19x950; 25x722; 38x475; 50x361; 95x190,1.648295707018e-02,179.325091923860,annual/subannual harmonic scale
18051,1.054955404133,8,3*11*547,1x18051; 3x6017; 11x1641; 33x547,1.665858282931e-04,78.421155764874,annual/subannual harmonic scale
18052,1.054896964325,6,2*2*4513,1x18052; 2x9026; 4x4513,3.752989753080e-30,58.806402929620,annual/subannual harmonic scale
18053,1.054838530992,4,7*2579,1x18053; 7x2579,1.424679079371e-17,39.204490183432,annual/subannual harmonic scale
18054,1.054780104132,24,2*3*3*17*59,1x18054; 2x9027; 3x6018; 6x3009; 9x2006; 17x1062; 18x1003; 34x531; 51x354; 59x306; 102x177; 118x153,3.908400591957e-02,244.421933522197,annual/subannual harmonic scale
18055,1.054721683744,8,5*23*157,1x18055; 5x3611; 23x785; 115x157,1.691291508021e-02,79.736005962355,annual/subannual harmonic scale
18056,1.054663269827,16,2*2*2*37*61,1x18056; 2x9028; 4x4514; 8x2257; 37x488; 61x296; 74x244; 122x148,3.100735325482e-02,161.683211540736,annual/subannual harmonic scale
18057,1.054604862380,8,3*13*463,1x18057; 3x6019; 13x1389; 39x463,5.367389925316e-04,78.452838739310,annual/subannual harmonic scale
18058,1.054546461402,4,2*9029,1x18058; 2x9029,1.473323136763e-59,39.205597817809,annual/subannual harmonic scale
18059,1.054488066892,2,18059,1x18059,2.236788145528e-118,19.602909653942,annual/subannual harmonic scale
18060,1.054429678848,48,2*2*3*5*7*43,1x18060; 2x9030; 3x6020; 4x4515; 5x3612; 6x3010; 7x2580; 10x1806; 12x1505; 14x1290; 15x1204; 20x903; 21x860; 28x645; 30x602; 35x516; 42x430; 43x420; 60x301; 70x258; 84x215; 86x210; 105x172; 129x140,7.037580652882e-02,503.582370321476,annual/subannual harmonic scale
18061,1.054371297270,2,18061,1x18061,2.170681065322e-118,19.603131125621,annual/subannual harmonic scale
18062,1.054312922157,8,2*11*821,1x18062; 2x9031; 11x1642; 22x821,3.223655120339e-06,78.413220185424,annual/subannual harmonic scale
18063,1.054254553507,10,3*3*3*3*223,1x18063; 3x6021; 9x2007; 27x669; 81x223,1.049129815178e-02,99.045085946972,annual/subannual harmonic scale
18064,1.054196191320,10,2*2*2*2*1129,1x18064; 2x9032; 4x4516; 8x2258; 16x1129,3.475299956695e-08,98.017319842213,annual/subannual harmonic scale
18065,1.054137835594,4,5*3613,1x18065; 5x3613,2.696736213127e-24,39.207147990839,annual/subannual harmonic scale
18066,1.054079486328,8,2*3*3011,1x18066; 2x9033; 3x6022; 6x3011,2.218212873788e-20,78.414738790191,annual/subannual harmonic scale
18067,1.054021143521,8,7*29*89,1x18067; 7x2581; 29x623; 89x203,1.258193041712e-02,79.401795932408,annual/subannual harmonic scale
18068,1.053962807173,6,2*2*4517,1x18068; 2x9034; 4x4517,3.534432644356e-30,58.811718250271,annual/subannual harmonic scale
18069,1.053904477282,8,3*19*317,1x18069; 3x6023; 19x951; 57x317,3.661549108068e-03,78.703191349124,annual/subannual harmonic scale
18070,1.053846153846,16,2*5*13*139,1x18070; 2x9035; 5x3614; 10x1807; 13x1390; 26x695; 65x278; 130x139,2.353425099791e-02,160.523967205417,annual/subannual harmonic scale
18071,1.053787836866,4,17*1063,1x18071; 17x1063,9.213600834566e-08,39.208479845104,annual/subannual harmonic scale
18072,1.053729526339,24,2*2*2*3*3*251,1x18072; 2x9036; 3x6024; 4x4518; 6x3012; 8x2259; 9x2008; 12x1506; 18x1004; 24x753; 36x502; 72x251,8.189296351628e-03,237.178735243501,annual/subannual harmonic scale
18073,1.053671222265,8,11*31*53,1x18073; 11x1643; 31x583; 53x341,2.812220947172e-03,78.638366049686,annual/subannual harmonic scale
18074,1.053612924643,8,2*7*1291,1x18074; 2x9037; 7x2582; 14x1291,3.152720847956e-09,78.418280623447,annual/subannual harmonic scale
18075,1.053554633472,12,3*5*5*241,1x18075; 3x6025; 5x3615; 15x1205; 25x723; 75x241,8.752060896962e-03,118.657572604642,annual/subannual harmonic scale
18076,1.053496348750,6,2*2*4519,1x18076; 2x9038; 4x4519,3.429974373343e-30,58.814374145849,annual/subannual harmonic scale
18077,1.053438070476,2,18077,1x18077,1.707518203472e-118,19.604902016717,annual/subannual harmonic scale
18078,1.053379798650,16,2*3*23*131,1x18078; 2x9039; 3x6026; 6x3013; 23x786; 46x393; 69x262; 131x138,2.604992648598e-02,160.925774268259,annual/subannual harmonic scale
18079,1.053321533271,4,101*179,1x18079; 101x179,1.499557682048e-02,39.798226799862,annual/subannual harmonic scale
18080,1.053263274336,24,2*2*2*2*2*5*113,1x18080; 2x9040; 4x4520; 5x3616; 8x2260; 10x1808; 16x1130; 20x904; 32x565; 40x452; 80x226; 113x160,2.756228635827e-02,241.747187456907,annual/subannual harmonic scale
18081,1.053205021846,18,3*3*7*7*41,1x18081; 3x6027; 7x2583; 9x2009; 21x861; 41x441; 49x369; 63x287; 123x147,2.528843839277e-02,180.910197369137,annual/subannual harmonic scale
18082,1.053146775799,4,2*9041,1x18082; 2x9041,1.230622927921e-59,39.210910197540,annual/subannual harmonic scale
18083,1.053088536194,6,13*13*107,1x18083; 13x1391; 107x169,1.592285221861e-02,59.753226666246,annual/subannual harmonic scale
18084,1.053030303030,24,2*2*3*11*137,1x18084; 2x9042; 3x6028; 4x4521; 6x3014; 11x1644; 12x1507; 22x822; 33x548; 44x411; 66x274; 132x137,2.503598407966e-02,241.158284258509,annual/subannual harmonic scale
18085,1.052972076306,4,5*3617,1x18085; 5x3617,2.539690521955e-24,39.211573749202,annual/subannual harmonic scale
18086,1.052913856021,4,2*9043,1x18086; 2x9043,1.194252523884e-59,39.211794908630,annual/subannual harmonic scale
18087,1.052855642174,4,3*6029,1x18087; 3x6029,5.070318923975e-40,39.212016055831,annual/subannual harmonic scale
18088,1.052797434763,32,2*2*2*7*17*19,1x18088; 2x9044; 4x4522; 7x2584; 8x2261; 14x1292; 17x1064; 19x952; 28x646; 34x532; 38x476; 56x323; 68x266; 76x238; 119x152; 133x136,5.461595554703e-02,330.830807952953,annual/subannual harmonic scale
18089,1.052739233788,2,18089,1x18089,1.426239090803e-118,19.606229156779,annual/subannual harmonic scale
18090,1.052681039248,32,2*3*3*3*5*67,1x18090; 2x9045; 3x6030; 5x3618; 6x3015; 9x2010; 10x1809; 15x1206; 18x1005; 27x670; 30x603; 45x402; 54x335; 67x270; 90x201; 134x135,4.103015669669e-02,326.572654442819,annual/subannual harmonic scale
18091,1.052622851141,4,79*229,1x18091; 79x229,9.852796061187e-03,39.599257234206,annual/subannual harmonic scale
18092,1.052564669467,6,2*2*4523,1x18092; 2x9046; 4x4523,3.230228215917e-30,58.819682412715,annual/subannual harmonic scale
18093,1.052506494224,8,3*37*163,1x18093; 3x6031; 37x489; 111x163,1.678224410128e-02,79.742861142530,annual/subannual harmonic scale
18094,1.052448325412,8,2*83*109,1x18094; 2x9047; 83x218; 109x166,2.710709971500e-02,80.553059453160,annual/subannual harmonic scale
18095,1.052390163028,16,5*7*11*47,1x18095; 5x3619; 7x2585; 11x1645; 35x517; 47x385; 55x329; 77x235,1.421747338117e-02,159.085222939595,annual/subannual harmonic scale
18096,1.052332007073,40,2*2*2*2*3*13*29,1x18096; 2x9048; 3x6032; 4x4524; 6x3016; 8x2262; 12x1508; 13x1392; 16x1131; 24x754; 26x696; 29x624; 39x464; 48x377; 52x348; 58x312; 78x232; 87x208; 104x174; 116x156,6.257822260597e-02,416.679486167824,annual/subannual harmonic scale
18097,1.052273857545,2,18097,1x18097,1.264960597278e-118,19.607113427822,annual/subannual harmonic scale
18098,1.052215714444,4,2*9049,1x18098; 2x9049,1.091464624666e-59,39.214447868435,annual/subannual harmonic scale
18099,1.052157577767,6,3*3*2011,1x18099; 3x6033; 9x2011,6.932297597587e-14,58.822003303528,annual/subannual harmonic scale
18100,1.052099447514,18,2*2*5*5*181,1x18100; 2x9050; 4x4525; 5x3620; 10x1810; 20x905; 25x724; 50x362; 100x181,1.685689574639e-02,179.441690253382,annual/subannual harmonic scale
18101,1.052041323684,4,23*787,1x18101; 23x787,5.288372581359e-06,39.215318217665,annual/subannual harmonic scale
18102,1.051983206276,16,2*3*7*431,1x18102; 2x9051; 3x6034; 6x3017; 7x2586; 14x1293; 21x862; 42x431,8.310130085336e-04,156.991680993446,annual/subannual harmonic scale
18103,1.051925095288,4,43*421,1x18103; 43x421,9.490965745409e-04,39.252772096037,annual/subannual harmonic scale
18104,1.051866990720,16,2*2*2*31*73,1x18104; 2x9052; 4x4526; 8x2263; 31x584; 62x292; 73x248; 124x146,3.057006816519e-02,161.658410254466,annual/subannual harmonic scale
18105,1.051808892571,16,3*5*17*71,1x18105; 3x6035; 5x3621; 15x1207; 17x1065; 51x355; 71x255; 85x213,2.123424760248e-02,160.194867023194,annual/subannual harmonic scale
18106,1.051750800840,8,2*11*823,1x18106; 2x9053; 11x1646; 22x823,3.128381224286e-06,78.432676429110,annual/subannual harmonic scale
18107,1.051692715524,4,19*953,1x18107; 19x953,4.655715715783e-07,39.216454692281,annual/subannual harmonic scale
18108,1.051634636625,18,2*2*3*3*503,1x18108; 2x9054; 3x6036; 4x4527; 6x3018; 9x2012; 12x1509; 18x1006; 36x503,3.083400890343e-04,176.529372266595,annual/subannual harmonic scale
18109,1.051576564139,8,7*13*199,1x18109; 7x2587; 13x1393; 91x199,1.290681327347e-02,79.446086255302,annual/subannual harmonic scale
18110,1.051518498067,8,2*5*1811,1x18110; 2x9055; 5x3622; 10x1811,1.371659219181e-12,78.434198139824,annual/subannual harmonic scale
18111,1.051460438408,4,3*6037,1x18111; 3x6037,4.496969474347e-40,39.217319924012,annual/subannual harmonic scale
18112,1.051402385159,14,2*2*2*2*2*2*283,1x18112; 2x9056; 4x4528; 8x2264; 16x1132; 32x566; 64x283,5.616251856863e-03,138.032287232421,annual/subannual harmonic scale
18113,1.051344338321,4,59*307,1x18113; 59x307,4.127844174255e-03,39.379646404470,annual/subannual harmonic scale
18114,1.051286297891,8,2*3*3019,1x18114; 2x9057; 3x6038; 6x3019,1.967378330752e-20,78.435964826633,annual/subannual harmonic scale
18115,1.051228263870,4,5*3623,1x18115; 5x3623,2.321102368952e-24,39.218203218704,annual/subannual harmonic scale
18116,1.051170236255,12,2*2*7*647,1x18116; 2x9058; 4x4529; 7x2588; 14x1294; 28x647,4.006831138614e-05,117.659986283788,annual/subannual harmonic scale
18117,1.051112215047,16,3*3*3*11*61,1x18117; 3x6039; 9x2013; 11x1647; 27x671; 33x549; 61x297; 99x183,1.939655938989e-02,159.917406263335,annual/subannual harmonic scale
18118,1.051054200243,4,2*9059,1x18118; 2x9059,9.394323084360e-60,39.218865561744,annual/subannual harmonic scale
18119,1.050996191843,2,18119,1x18119,9.094101952392e-119,19.609543159194,annual/subannual harmonic scale
18120,1.050938189845,32,2*2*2*3*5*151,1x18120; 2x9060; 3x6040; 4x4530; 5x3624; 6x3020; 8x2265; 10x1812; 12x1510; 15x1208; 20x906; 24x755; 30x604; 40x453; 60x302; 120x151,2.224386708698e-02,320.733568931185,annual/subannual harmonic scale
18121,1.050880194250,2,18121,1x18121,8.825330621334e-119,19.609763897564,annual/subannual harmonic scale
18122,1.050822205055,16,2*13*17*41,1x18122; 2x9061; 13x1394; 17x1066; 26x697; 34x533; 41x442; 82x221,1.155595107368e-02,158.691880040766,annual/subannual harmonic scale
18123,1.050764222259,8,3*7*863,1x18123; 3x6041; 7x2589; 21x863,1.742830573703e-06,78.440075153819,annual/subannual harmonic scale
18124,1.050706245862,12,2*2*23*197,1x18124; 2x9062; 4x4531; 23x788; 46x394; 92x197,1.446745174951e-02,119.362818372449,annual/subannual harmonic scale
18125,1.050648275862,10,5*5*5*5*29,1x18125; 5x3625; 25x725; 29x625; 125x145,1.749028178395e-02,99.765966588945,annual/subannual harmonic scale
18126,1.050590312259,24,2*3*3*19*53,1x18126; 2x9063; 3x6042; 6x3021; 9x2014; 18x1007; 19x954; 38x477; 53x342; 57x318; 106x171; 114x159,3.906222395722e-02,244.516058138485,annual/subannual harmonic scale
18127,1.050532355050,2,18127,1x18127,8.065744875166e-119,19.610425966536,annual/subannual harmonic scale
18128,1.050474404237,20,2*2*2*2*11*103,1x18128; 2x9064; 4x4532; 8x2266; 11x1648; 16x1133; 22x824; 44x412; 88x206; 103x176,2.845060220607e-02,201.684678570956,annual/subannual harmonic scale
18129,1.050416459816,4,3*6043,1x18129; 3x6043,4.109920641819e-40,39.221293214996,annual/subannual harmonic scale
18130,1.050358521787,24,2*5*7*7*37,1x18130; 2x9065; 5x3626; 7x2590; 10x1813; 14x1295; 35x518; 37x490; 49x370; 70x259; 74x245; 98x185,3.236303528531e-02,242.945046443856,annual/subannual harmonic scale
18131,1.050300590149,2,18131,1x18131,7.596032460370e-119,19.610867224121,annual/subannual harmonic scale
18132,1.050242664902,12,2*2*3*1511,1x18132; 2x9066; 3x6044; 4x4533; 6x3022; 12x1511,1.198236544974e-10,117.665865153947,annual/subannual harmonic scale
18133,1.050184746043,2,18133,1x18133,7.371535773856e-119,19.611087816412,annual/subannual harmonic scale
18134,1.050126833572,4,2*9067,1x18134; 2x9067,8.332017132643e-60,39.222396206868,annual/subannual harmonic scale
18135,1.050068927488,24,3*3*5*13*31,1x18135; 3x6045; 5x3627; 9x2015; 13x1395; 15x1209; 31x585; 39x465; 45x403; 65x279; 93x195; 117x155,3.777355122704e-02,244.225165755135,annual/subannual harmonic scale
18136,1.050011027790,8,2*2*2*2267,1x18136; 2x9068; 4x4534; 8x2267,1.512518882149e-15,78.445674636940,annual/subannual harmonic scale
18137,1.049953134476,4,7*2591,1x18137; 7x2591,1.189991995820e-17,39.223057856030,annual/subannual harmonic scale
18138,1.049895247547,8,2*3*3023,1x18138; 2x9069; 3x6046; 6x3023,1.852807136044e-20,78.446556762864,annual/subannual harmonic scale
18139,1.049837366999,8,11*17*97,1x18139; 11x1649; 17x1067; 97x187,1.412238919594e-02,79.554856823387,annual/subannual harmonic scale
18140,1.049779492834,12,2*2*5*907,1x18140; 2x9070; 4x4535; 5x3628; 10x1814; 20x907,9.143992305567e-07,117.671265785712,annual/subannual harmonic scale
18141,1.049721625048,4,3*6047,1x18141; 3x6047,3.870577496311e-40,39.223939884700,annual/subannual harmonic scale
18142,1.049663763642,8,2*47*193,1x18142; 2x9071; 47x386; 94x193,1.501186075510e-02,79.625975990125,annual/subannual harmonic scale
18143,1.049605908615,2,18143,1x18143,6.344739639061e-119,19.612190413055,annual/subannual harmonic scale
18144,1.049548059965,60,2*2*2*2*2*3*3*3*3*7,1x18144; 2x9072; 3x6048; 4x4536; 6x3024; 7x2592; 8x2268; 9x2016; 12x1512; 14x1296; 16x1134; 18x1008; 21x864; 24x756; 27x672; 28x648; 32x567; 36x504; 42x432; 48x378; 54x336; 56x324; 63x288; 72x252; 81x224; 84x216; 96x189; 108x168; 112x162; 126x144,1.072277263893e-01,651.458491383301,annual/subannual harmonic scale
18145,1.049490217691,8,5*19*191,1x18145; 5x3629; 19x955; 95x191,1.370537710922e-02,79.524825385236,annual/subannual harmonic scale
18146,1.049432381792,8,2*43*211,1x18146; 2x9073; 43x422; 86x211,1.255528624205e-02,79.435047558227,annual/subannual harmonic scale
18147,1.049374552268,8,3*23*263,1x18147; 3x6049; 23x789; 69x263,6.879194635048e-03,78.990201557836,annual/subannual harmonic scale
18148,1.049316729116,12,2*2*13*349,1x18148; 2x9074; 4x4537; 13x1396; 26x698; 52x349,2.461060555867e-03,117.966057767822,annual/subannual harmonic scale
18149,1.049258912337,2,18149,1x18149,5.798655418564e-119,19.612851679386,annual/subannual harmonic scale
18150,1.049201101928,36,2*3*5*5*11*11,1x18150; 2x9075; 3x6050; 5x3630; 6x3025; 10x1815; 11x1650; 15x1210; 22x825; 25x726; 30x605; 33x550; 50x363; 55x330; 66x275; 75x242; 110x165; 121x150,5.333292663129e-02,371.861613460433,annual/subannual harmonic scale
18151,1.049143297890,4,7*2593,1x18151; 7x2593,1.154822417302e-17,39.226144105839,annual/subannual harmonic scale
18152,1.049085500220,8,2*2*2*2269,1x18152; 2x9076; 4x4538; 8x2269,1.467817193590e-15,78.452728922324,annual/subannual harmonic scale
18153,1.049027708919,6,3*3*2017,1x18153; 3x6051; 9x2017,6.335642960015e-14,58.839877206523,annual/subannual harmonic scale
18154,1.048969923984,8,2*29*313,1x18154; 2x9077; 29x626; 58x313,3.883663039809e-03,78.758297657336,annual/subannual harmonic scale
18155,1.048912145414,4,5*3631,1x18155; 5x3631,2.058633126736e-24,39.227025454305,annual/subannual harmonic scale
18156,1.048854373210,24,2*2*3*17*89,1x18156; 2x9078; 3x6052; 4x4539; 6x3026; 12x1513; 17x1068; 34x534; 51x356; 68x267; 89x204; 102x178,3.633725003113e-02,243.915935990015,annual/subannual harmonic scale
18157,1.048796607369,4,67*271,1x18157; 67x271,6.282420140801e-03,39.473909478548,annual/subannual harmonic scale
18158,1.048738847891,8,2*7*1297,1x18158; 2x9079; 7x2594; 14x1297,2.881369900331e-09,78.455372902537,annual/subannual harmonic scale
18159,1.048681094774,4,3*6053,1x18159; 3x6053,3.537441478887e-40,39.227906608621,annual/subannual harmonic scale
18160,1.048623348018,20,2*2*2*2*5*227,1x18160; 2x9080; 4x4540; 5x3632; 8x2270; 10x1816; 16x1135; 20x908; 40x454; 80x227,1.060780524667e-02,198.221255984347,annual/subannual harmonic scale
18161,1.048565607621,8,11*13*127,1x18161; 11x1651; 13x1397; 127x143,1.742237530703e-02,79.823596198152,annual/subannual harmonic scale
18162,1.048507873582,12,2*3*3*1009,1x18162; 2x9081; 3x6054; 6x3027; 9x2018; 18x1009,2.040298165757e-07,117.685726052386,annual/subannual harmonic scale
18163,1.048450145901,4,41*443,1x18163; 41x443,7.031080356065e-04,39.256369644638,annual/subannual harmonic scale
18164,1.048392424576,12,2*2*19*239,1x18164; 2x9082; 4x4541; 19x956; 38x478; 76x239,9.306230570257e-03,118.782245910154,annual/subannual harmonic scale
18165,1.048334709606,16,3*5*7*173,1x18165; 3x6055; 5x3633; 7x2595; 15x1211; 21x865; 35x519; 105x173,1.570000580098e-02,159.380508332175,annual/subannual harmonic scale
18166,1.048277000991,8,2*31*293,1x18166; 2x9083; 31x586; 62x293,4.963983307427e-03,78.848364975179,annual/subannual harmonic scale
18167,1.048219298728,4,37*491,1x18167; 37x491,3.634023264950e-04,39.243924487882,annual/subannual harmonic scale
18168,1.048161602818,16,2*2*2*3*757,1x18168; 2x9084; 3x6056; 4x4542; 6x3028; 8x2271; 12x1514; 24x757,8.170454832707e-06,156.920836089767,annual/subannual harmonic scale
18169,1.048103913259,2,18169,1x18169,4.295749589527e-119,19.615054322780,annual/subannual harmonic scale
18170,1.048046230050,16,2*5*23*79,1x18170; 2x9085; 5x3634; 10x1817; 23x790; 46x395; 79x230; 115x158,2.770702378943e-02,161.269137741770,annual/subannual harmonic scale
18171,1.047988553189,8,3*3*3*673,1x18171; 3x6057; 9x2019; 27x673,2.753644941123e-05,78.463258355085,annual/subannual harmonic scale
18172,1.047930882677,24,2*2*7*11*59,1x18172; 2x9086; 4x4543; 7x2596; 11x1652; 14x1298; 22x826; 28x649; 44x413; 59x308; 77x236; 118x154,3.121076798834e-02,242.731148701336,annual/subannual harmonic scale
18173,1.047873218511,4,17*1069,1x18173; 17x1069,8.420597131351e-08,39.230992424505,annual/subannual harmonic scale
18174,1.047815560691,16,2*3*13*233,1x18174; 2x9087; 3x6058; 6x3029; 13x1398; 26x699; 39x466; 78x233,9.951294794639e-03,158.486442150407,annual/subannual harmonic scale
18175,1.047757909216,6,5*5*727,1x18175; 5x3635; 25x727,1.262287391193e-05,58.847886749203,annual/subannual harmonic scale
18176,1.047700264085,18,2*2*2*2*2*2*2*2*71,1x18176; 2x9088; 4x4544; 8x2272; 16x1136; 32x568; 64x284; 71x256; 128x142,3.036258794191e-02,181.902706892828,annual/subannual harmonic scale
18177,1.047642625296,8,3*73*83,1x18177; 3x6059; 73x249; 83x219,1.876719733870e-02,79.936283275523,annual/subannual harmonic scale
18178,1.047584992848,8,2*61*149,1x18178; 2x9089; 61x298; 122x149,2.174782959584e-02,80.170604477529,annual/subannual harmonic scale
18179,1.047527366742,8,7*7*7*53,1x18179; 7x2597; 49x371; 53x343,4.468334428042e-03,78.815225100053,annual/subannual harmonic scale
18180,1.047469746975,36,2*2*3*3*5*101,1x18180; 2x9090; 3x6060; 4x4545; 5x3636; 6x3030; 9x2020; 10x1818; 12x1515; 15x1212; 18x1010; 20x909; 30x606; 36x505; 45x404; 60x303; 90x202; 101x180,3.317613111038e-02,364.807017260329,annual/subannual harmonic scale
18181,1.047412133546,2,18181,1x18181,3.588111667814e-119,19.616374745364,annual/subannual harmonic scale
18182,1.047354526455,4,2*9091,1x18182; 2x9091,5.813051101863e-60,39.232969482478,annual/subannual harmonic scale
18183,1.047296925700,16,3*11*19*29,1x18183; 3x6061; 11x1653; 19x957; 29x627; 33x551; 57x319; 87x209,1.555940731893e-02,159.374538549566,annual/subannual harmonic scale
18184,1.047239331280,8,2*2*2*2273,1x18184; 2x9092; 4x4546; 8x2273,1.382338174708e-15,78.466818859369,annual/subannual harmonic scale
18185,1.047181743195,4,5*3637,1x18185; 5x3637,1.881449013557e-24,39.233629385143,annual/subannual harmonic scale
18186,1.047124161443,16,2*3*7*433,1x18186; 2x9093; 3x6062; 6x3031; 7x2598; 14x1299; 21x866; 42x433,8.064019479769e-04,157.061950324133,annual/subannual harmonic scale
18187,1.047066586023,4,13*1399,1x18187; 13x1399,6.333486851661e-10,39.234069284628,annual/subannual harmonic scale
18188,1.047009016934,6,2*2*4547,1x18188; 2x9094; 4x4547,2.253653754052e-30,58.851433768439,annual/subannual harmonic scale
18189,1.046951454176,12,3*3*43*47,1x18189; 3x6063; 9x2021; 43x423; 47x387; 129x141,1.983190089428e-02,120.037811945637,annual/subannual harmonic scale
18190,1.046893897746,16,2*5*17*107,1x18190; 2x9095; 5x3638; 10x1819; 17x1070; 34x535; 85x214; 107x170,2.715923176304e-02,161.201256314421,annual/subannual harmonic scale
18191,1.046836347644,2,18191,1x18191,3.088316332791e-119,19.617474431981,annual/subannual harmonic scale
18192,1.046778803870,20,2*2*2*2*3*379,1x18192; 2x9096; 3x6064; 4x4548; 6x3032; 8x2274; 12x1516; 16x1137; 24x758; 48x379,1.661349855773e-03,196.501760383530,annual/subannual harmonic scale
18193,1.046721266421,8,7*23*113,1x18193; 7x2599; 23x791; 113x161,1.641275492803e-02,79.758698822039,annual/subannual harmonic scale
18194,1.046663735297,8,2*11*827,1x18194; 2x9097; 11x1654; 22x827,2.946197604041e-06,78.471448072081,annual/subannual harmonic scale
18195,1.046606210497,8,3*5*1213,1x18195; 3x6065; 5x3639; 15x1213,1.000680975711e-08,78.471657334770,annual/subannual harmonic scale
18196,1.046548692020,6,2*2*4549,1x18196; 2x9098; 4x4549,2.187048219785e-30,58.854072145879,annual/subannual harmonic scale
18197,1.046491179865,4,31*587,1x18197; 31x587,9.420851383990e-05,39.239964298155,annual/subannual harmonic scale
18198,1.046433674030,16,2*3*3*3*337,1x18198; 2x9099; 3x6066; 6x3033; 9x2022; 18x1011; 27x674; 54x337,2.864347530337e-03,157.395498570646,annual/subannual harmonic scale
18199,1.046376174515,2,18199,1x18199,2.739090870600e-119,19.618353746130,annual/subannual harmonic scale
18200,1.046318681319,48,2*2*2*5*5*7*13,1x18200; 2x9100; 4x4550; 5x3640; 7x2600; 8x2275; 10x1820; 13x1400; 14x1300; 20x910; 25x728; 26x700; 28x650; 35x520; 40x455; 50x364; 52x350; 56x325; 65x280; 70x260; 91x200; 100x182; 104x175; 130x140,8.127093446525e-02,509.108988131166,annual/subannual harmonic scale
18201,1.046261194440,4,3*6067,1x18201; 3x6067,2.867394333828e-40,39.237147028549,annual/subannual harmonic scale
18202,1.046203713878,8,2*19*479,1x18202; 2x9101; 19x958; 38x479,4.290261341849e-04,78.508401268736,annual/subannual harmonic scale
18203,1.046146239631,4,109*167,1x18203; 109x167,1.592285150451e-02,39.862360780045,annual/subannual harmonic scale
18204,1.046088771699,24,2*2*3*37*41,1x18204; 2x9102; 3x6068; 4x4551; 6x3034; 12x1517; 37x492; 41x444; 74x246; 82x222; 111x164; 123x148,5.306892205514e-02,247.920685941197,annual/subannual harmonic scale
18205,1.046031310080,8,5*11*331,1x18205; 5x3641; 11x1655; 55x331,3.057982190451e-03,78.716030281647,annual/subannual harmonic scale
18206,1.045973854773,4,2*9103,1x18206; 2x9103,4.855468422798e-60,39.238245658016,annual/subannual harmonic scale
18207,1.045916405778,18,3*3*7*17*17,1x18207; 3x6069; 7x2601; 9x2023; 17x1071; 21x867; 51x357; 63x289; 119x153,2.420007546184e-02,180.846176265564,annual/subannual harmonic scale
18208,1.045858963093,12,2*2*2*2*2*569,1x18208; 2x9104; 4x4552; 8x2276; 16x1138; 32x569,1.216028357184e-04,117.730369682089,annual/subannual harmonic scale
18209,1.045801526718,4,131*139,1x18209; 131x139,1.742237463949e-02,39.922539588855,annual/subannual harmonic scale
18210,1.045744096650,16,2*3*5*607,1x18210; 2x9105; 3x6070; 5x3642; 6x3035; 10x1821; 15x1214; 30x607,7.085600429422e-05,156.967618687785,annual/subannual harmonic scale
18211,1.045686672890,2,18211,1x18211,2.287881010561e-119,19.619671992909,annual/subannual harmonic scale
18212,1.045629255436,12,2*2*29*157,1x18212; 2x9106; 4x4553; 29x628; 58x314; 116x157,2.048079591699e-02,120.129663328407,annual/subannual harmonic scale
18213,1.045571844287,8,3*13*467,1x18213; 3x6071; 13x1401; 39x467,5.054816685946e-04,78.519236447229,annual/subannual harmonic scale
18214,1.045514439442,8,2*7*1301,1x18214; 2x9107; 7x2602; 14x1301,2.713571979645e-09,78.480005888502,annual/subannual harmonic scale
18215,1.045457040900,4,5*3643,1x18215; 5x3643,1.719514926987e-24,39.240222430974,annual/subannual harmonic scale
18216,1.045399648661,48,2*2*2*3*3*11*23,1x18216; 2x9108; 3x6072; 4x4554; 6x3036; 8x2277; 9x2024; 11x1656; 12x1518; 18x1012; 22x828; 23x792; 24x759; 33x552; 36x506; 44x414; 46x396; 66x276; 69x264; 72x253; 88x207; 92x198; 99x184; 132x138,7.978619786134e-02,508.455452192030,annual/subannual harmonic scale
18217,1.045342262722,2,18217,1x18217,2.090965803741e-119,19.620330790610,annual/subannual harmonic scale
18218,1.045284883083,4,2*9109,1x18218; 2x9109,4.437564010695e-60,39.240881138263,annual/subannual harmonic scale
18219,1.045227509743,4,3*6073,1x18219; 3x6073,2.620601102155e-40,39.241100683256,annual/subannual harmonic scale
18220,1.045170142700,12,2*2*5*911,1x18220; 2x9110; 4x4555; 5x3644; 10x1822; 20x911,8.611486929578e-07,117.724062026433,annual/subannual harmonic scale
18221,1.045112781955,8,7*19*137,1x18221; 7x2603; 19x959; 133x137,1.742280013987e-02,79.850474482231,annual/subannual harmonic scale
